mass,coord_x,coord_y,coord_z,velocity_x,velocity_y,velocity_z
0.1332356,-0.5330516,-0.4641104,0.6127069,-0.9900934,0.8385897,-0.6933212
0.8622432,-1.3062702,-0.0704933,1.2001270,-0.8705579,-0.1492842,0.5572946
0.1022195,-0.4400219,0.0475988,-0.2930408,-0.2967854,0.7510647,0.5453515
-0.8810797,-0.5503093,-0.8656014,-0.8751210,-0.3193934,0.0771544,-0.4957019
-0.6338723,-0.3633584,-0.9236976,0.7287279,0.3990911,-0.5380683,0.4587308
0.4089977,-0.9847137,0.6501878,0.3676021,-0.5704688,-0.2304417,0.1927212
-0.4410267,0.2845967,-0.0389428,0.2089306,-0.6713546,0.4220822,-0.9045244
0.0318601,0.5644138,1.0091512,0.4125357,0.7825344,0.7366496,0.5235105
-0.5368590,-0.0607461,-1.2856169,-0.5064157,0.2509001,-0.6268545,-0.6713681
-0.3500087,-0.0971233,1.0637494,-0.7758972,0.1355987,0.5527722,0.3302299
0.5651298,-0.2063667,-0.3405647,-0.4832485,0.9426045,0.2729670,0.7852956
-0.7287500,0.1291471,1.1415714,0.0300552,0.8681960,0.5215983,-0.5461096
0.6507304,-0.2057258,0.4800061,-0.9145601,-0.9279479,-0.9947906,-0.0568600
0.3229523,-0.5149289,0.3013388,0.4889091,0.2134321,0.0591346,-0.9680675
-0.6509693,-0.4209741,0.8047184,0.4332912,-0.0657627,0.8851135,-0.9617366
-0.1231582,0.5846454,1.1757256,-0.1263071,0.8531297,0.7043303,-0.5487981
0.7213258,-0.0319829,-0.1536608,0.6150196,-0.5158233,-0.1175067,0.4859275
-0.4437712,0.0207313,-0.2205127,1.3052418,0.2660575,0.7008394,0.8521245
-0.5205104,-0.0540856,1.0071672,-0.3001394,0.3718808,0.2462194,-0.2573193
-0.6938819,-0.2239601,-0.4168047,-0.1515142,-0.7105865,-0.3954969,-0.6689482
-0.8574568,-0.4237861,0.1259266,0.9818326,0.5347621,0.6873460,0.2359251
-0.9810612,-0.2013893,-0.2026875,-0.6976579,0.4575419,0.1509200,-0.5456515
-0.2764006,0.1576261,-1.0982604,-0.2811062,0.6117334,-0.8094699,-0.9683907
-0.0163857,0.2207901,0.0519070,0.0260786,-0.4319176,0.5552341,-0.5273077
-0.1425042,-1.1059785,0.0967428,-0.0680069,-0.5314294,0.5859977,-0.1360920
-0.9966673,0.6949355,-0.9893236,-1.1790078,0.8431830,-0.1783144,-0.4025610
0.3007249,0.8847871,0.2309179,-0.8619678,-0.1756349,0.3582605,0.2274134
-0.5639015,0.5415605,-0.2243210,0.2744354,-0.0144600,-0.9666873,-0.2905549
0.5536224,0.9626881,0.6750776,-0.3833024,0.7482840,0.9858812,0.4111573
-0.7831455,0.4944911,-1.0374862,-1.1585824,-0.1547773,-0.6251017,-0.7575414
-0.3115944,0.2811789,0.2857403,0.4958575,0.1691896,0.8916851,-0.9865450
0.9935546,0.1493136,-0.0091859,-0.1456638,-0.2012638,-0.5001088,0.8493658
0.7842761,-0.9059213,-0.0707150,0.7124064,-0.8782492,0.7409482,0.7490166
0.8700347,0.8761837,0.3777934,-1.2595738,0.2987083,0.4352392,-0.6929235
-0.8560690,0.8134992,-0.2557485,-0.2569295,0.0067215,0.3894327,-0.1785327
-0.8240889,0.0466495,-0.6271825,-1.0309753,-0.4689366,-0.9242094,-0.4008812
0.3297995,-0.3698752,-0.5478675,-0.1599373,0.1088858,0.0072956,-0.5480258
0.2306366,-0.5142194,-0.6184280,0.1944517,-0.5249268,0.3611648,0.1875606
0.7737815,-0.4003257,0.0167227,0.7927366,-0.3934585,-0.9558280,-0.2499507
0.6132630,0.2909663,0.2747360,1.2684954,-0.2852775,-0.5935612,0.9586397
0.2457858,-0.4888146,-0.4391196,-0.0795838,0.0579113,0.0062432,0.6896611
-0.8332029,-1.1055692,-1.1870531,0.1464861,-0.2382175,-0.6573738,-0.5018951
0.2368556,0.4538892,0.7758175,-0.0251880,-0.4998051,0.1803024,-0.0716503
0.1067364,0.0535140,0.8033572,-0.5254137,-0.3419210,0.2499156,-0.4908264
0.3728015,0.2256461,-0.5194014,-0.2843256,-0.8614162,0.0255719,0.1941729
0.1964952,-1.4455106,-0.1034314,0.2436552,-0.9546461,0.0254694,-0.2392740
-0.1928636,0.4040386,0.2310790,-0.9286942,0.0718865,-0.0555036,0.0546291
0.5720814,-0.7005656,1.3136655,-0.1217734,0.3492732,0.6613779,0.3988173
-0.9926478,-0.3048827,0.5958920,0.8795245,-0.4323522,-0.6241957,0.9987411
-0.2937684,0.6179712,-0.2687120,1.0357368,0.4331914,-0.9232519,0.2660190
0.4785453,-0.1626259,-0.8304661,-1.0494813,-0.5296869,0.2855759,-0.6703264
0.5421996,-1.0924922,0.5679437,0.5108306,-0.6451290,0.3672816,0.7930988
0.7041442,0.4986361,0.2418693,0.7573205,0.9399529,0.0999070,0.0916501
-0.4923994,0.4142544,-0.2679561,0.2721116,-0.1229124,-0.7166946,0.1165589
-0.6897210,-0.4088116,-0.9127601,0.3260776,0.4622710,-0.5906771,-0.9254942
0.9325840,1.1573831,-0.2015794,0.2693160,0.9249710,0.7884822,-0.4109353
-0.7201580,-0.2520247,-0.3307963,1.3317257,-0.8155768,0.5740796,0.6954826
-0.8756239,-0.7511643,0.2258946,0.0548811,-0.8503019,0.8775240,0.8458089
